CHR,POS1,POS2,PHENE,PHENE_CATEGORY,SINGLE_GENE_TRAIT_OR_DISORDER,DISEASE_RELATED,GENE_SYMBOL,GENE_DESCRIPTION,PHENE_URL,GENE_DETAILS_URL,BREEDS
,,,"Laryngeal paralysis, generic",Respiratory system phene,unknown,yes,,,https://www.omia.org/OMIA001206/9615/,,"VBO_0200015, VBO_0200427, VBO_0200800, VBO_0201113, VBO_0201143"
12,23015406,23120685,Narcolepsy,Behaviour / neurological phene,yes,yes,HCRTR2,hypocretin (orexin) receptor 2,https://www.omia.org/OMIA000703/9615/,https://www.omia.org/gene399545/,"VBO_0200004, VBO_0200008, VBO_0200017, VBO_0200131, VBO_0200370, VBO_0200372, VBO_0200406, VBO_0200442, VBO_0200604, VBO_0200702, VBO_0200800, VBO_0200902, VBO_0200995, VBO_0201051, VBO_0201056, VBO_0201143, VBO_0201160, VBO_0201287, VBO_0201427"
,,,Necrosis of digits,Limbs / fins / digit / tail phene,unknown,yes,,,https://www.omia.org/OMIA001665/9615/,,"VBO_0201029, VBO_0201211"
25,40695609,40657948,"Necrotising encephalopathy, subacute, of Leigh",Nervous system phene,yes,yes,SLC19A3,"solute carrier family 19 (thiamine transporter), member 3",https://www.omia.org/OMIA001097/9615/,https://www.omia.org/gene388251937/,"VBO_0200015, VBO_0201448"
16,20392367,20382879,Polydactyly,Skeleton phene (incl. short stature & teeth),yes,yes,SHH,sonic hedgehog,https://www.omia.org/OMIA000810/9615/,https://www.omia.org/gene388304145/,"VBO_0200131, VBO_0200147, VBO_0200372, VBO_0200629, VBO_0200838, VBO_0201056, VBO_0201143, VBO_0201160, VBO_0201177, VBO_0201189, VBO_0201217, VBO_0201223, VBO_0201357, VBO_0201448"
18,45583479,45629082,Polydactyly,Skeleton phene (incl. short stature & teeth),yes,yes,ALX4,ALX homeobox 4,https://www.omia.org/OMIA000810/9615/,https://www.omia.org/gene388304937/,"VBO_0200131, VBO_0200147, VBO_0200372, VBO_0200629, VBO_0200838, VBO_0201056, VBO_0201143, VBO_0201160, VBO_0201177, VBO_0201189, VBO_0201217, VBO_0201223, VBO_0201357, VBO_0201448"
X,33156658,33082215,"Retinal atrophy, progressive, X-linked, type 2",Vision / eye phene,yes,yes,RPGR,retinitis pigmentosa GTPase regulator,https://www.omia.org/OMIA001518/9615/,https://www.omia.org/gene403726/,VBO_0200902
18,53453534,53467923,"Thrombopathia, RASGRP2-related",Haematopoietic system phene,yes,yes,RASGRP2,RAS guanyl releasing protein 2 (calcium and DAG-regulated),https://www.omia.org/OMIA002433/9615/,https://www.omia.org/gene388306487/,"VBO_0200046, VBO_0200126, VBO_0200809"
,,,"XX difference of sexual development, generic",Reproductive system phene,no,yes,,,https://www.omia.org/OMIA000901/9615/,,"VBO_0200004, VBO_0200038, VBO_0200054, VBO_0200055, VBO_0200095, VBO_0200126, VBO_0200131, VBO_0200161, VBO_0200193, VBO_0200241, VBO_0200255, VBO_0200258, VBO_0200442, VBO_0200486, VBO_0201455, VBO_0201454, VBO_0200577, VBO_0200583, VBO_0200610, VBO_0200724, VBO_0200764, VBO_0200955, VBO_0201026, VBO_0201089, VBO_0201260, VBO_0201353, VBO_0201374, VBO_0201389, VBO_0201401, VBO_0201420"
10,334246,299404,"Coat colour, merle",Pigmentation phene,yes,yes,PMEL,premelanosome protein,https://www.omia.org/OMIA000211/9615/,https://www.omia.org/gene23857013/,"VBO_0200091, VBO_0200095, VBO_0200193, VBO_0200290, VBO_0200298, VBO_0200338, VBO_0200376, VBO_0200406, VBO_0201455, VBO_0200623, VBO_0200798, VBO_0200880, VBO_0200881, VBO_0200921, VBO_0201117, VBO_0201217, VBO_0201410"
30,18328524,18136193,Dilute coat color with neurological defects,Pigmentation phene,yes,yes,MYO5A,myosin VA,https://www.omia.org/OMIA001501/9615/,https://www.omia.org/gene388246333/,"VBO_0200408, VBO_0201135"
5,41162218,41192723,"Hyperkeratosis, palmoplantar, FAM83G-related",Integument (skin) phene,yes,yes,FAM83G,"family with sequence similarity 83, member G",https://www.omia.org/OMIA001327/9615/,https://www.omia.org/gene389413015/,"VBO_0200137, VBO_0200704, VBO_0200786"
3,41014731,41340884,Lens luxation,Vision / eye phene,yes,yes,ADAMTS17,"ADAM metallopeptidase with thrombospondin type 1 motif, 17",https://www.omia.org/OMIA000588/9615/,https://www.omia.org/gene26591637/,"VBO_0200057, VBO_0200088, VBO_0200193, VBO_0200239, VBO_0200345, VBO_0200351, VBO_0200568, VBO_0201454, VBO_0200585, VBO_0200724, VBO_0200808, VBO_0200882, VBO_0200987, VBO_0200990, VBO_0201067, VBO_0201125, VBO_0201200, VBO_0201342, VBO_0201353, VBO_0201361, VBO_0201390, VBO_0201412, VBO_0201424, VBO_0201448"
3,28405848,28672345,"Neutropenia, cyclic",Haematopoietic system phene,yes,yes,AP3B1,"adaptor-related protein complex 3, beta 1 subunit",https://www.omia.org/OMIA000248/9615/,https://www.omia.org/gene403459/,"VBO_0200126, VBO_0200375, VBO_0200902"
,,,"Osteochondromatosis, generic",Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002555/9615/,,VBO_0200902
,,,"Persistent Mullerian duct syndrome, generic",Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA000791/9615/,,"VBO_0200126, VBO_0200147, VBO_0200372, VBO_0200577, VBO_0200856, VBO_0201448"
-,-,-,Pyruvate kinase deficiency of erythrocyte,Homeostasis / metabolism phene,yes,yes,PKLR,"pyruvate kinase, liver and RBC",https://www.omia.org/OMIA000844/9615/,https://www.omia.org/gene406183/,"VBO_0200120, VBO_0200131, VBO_0200267, VBO_0200338, VBO_0200406, VBO_0200800, VBO_0201051, VBO_0201089, VBO_0201358, VBO_0201415"
27,9257318,9072368,Scott Syndrome,Haematopoietic system phene,yes,yes,ANO6,anoctamin 6,https://www.omia.org/OMIA001353/9615/,https://www.omia.org/gene388252255/,VBO_0200577
1,54369833,54360266,"Tail, short",Skeleton phene (incl. short stature & teeth),yes,yes,TBXT,T-box transcription factor T,https://www.omia.org/OMIA000975/9615/,https://www.omia.org/gene403653/,"VBO_0200095, VBO_0200097, VBO_0200103, VBO_0200156, VBO_0200221, VBO_0200231, VBO_0200239, VBO_0200392, VBO_0000663, VBO_0200442, VBO_0008063, VBO_0200724, VBO_0200754, VBO_0200921, VBO_0200995, VBO_0201035, VBO_0201117, VBO_0201184, VBO_0201280, VBO_0201316"
X,78808649,78825317,"Tremor, X-linked",Nervous system phene,yes,yes,PLP1,proteolipid protein 1,https://www.omia.org/OMIA000770/9615/,https://www.omia.org/gene4773602/,VBO_0201287
27,39191850,39329540,Von Willebrand disease I,Haematopoietic system phene,yes,yes,VWF,von Willebrand factor,https://www.omia.org/OMIA001057/9615/,https://www.omia.org/gene399544/,"VBO_0200442, VBO_0200577, VBO_0200610, VBO_0200786, VBO_0200995, VBO_0201051, VBO_0201217, VBO_0201448"
27,39191850,39329540,Von Willebrand disease II,Haematopoietic system phene,yes,yes,VWF,von Willebrand factor,https://www.omia.org/OMIA001339/9615/,https://www.omia.org/gene399544/,"VBO_0200214, VBO_0200345, VBO_0200583, VBO_0200585, VBO_0200602"
,,,"Von Willebrand disease, generic",Haematopoietic system phene,yes,yes,,,https://www.omia.org/OMIA001056/9615/,,
17,38764819,38768812,Ectodermal dysplasia,Integument (skin) phene,yes,yes,FOXI3,forkhead box I3,https://www.omia.org/OMIA000323/9615/,https://www.omia.org/gene3481910/,"VBO_0200345, VBO_0201004, VBO_0201436"
5,32294698,32299874,Exercise induced metabolic myopathy,Muscle phene,yes,yes,ACADVL,"acyl-CoA dehydrogenase, very long chain",https://www.omia.org/OMIA002140/9615/,https://www.omia.org/gene388254161/,VBO_0200568
18,50746392,50756504,Exfoliative cutaneous lupus erythematosus,Integument (skin) phene,yes,yes,UNC93B1,unc-93 homolog B1 (C. elegans),https://www.omia.org/OMIA001609/9615/,https://www.omia.org/gene388250234/,"VBO_0200221, VBO_0200583, VBO_0201389"
,,,Fanconi syndrome,Renal / urinary system phene,unknown,yes,,,https://www.omia.org/OMIA000366/9615/,,"VBO_0200194, VBO_0200706, VBO_0200955, VBO_0201421, VBO_0201448"
20,53638525,53618496,"Glaucoma, primary open angle, ADAMTS10-related",Vision / eye phene,yes,yes,ADAMTS10,"ADAM metallopeptidase with thrombospondin type 1 motif, 10",https://www.omia.org/OMIA001870/9615/,https://www.omia.org/gene388305873/,"VBO_0200131, VBO_0200955"
29,16355030,16498290,"Hypotrichosis, recessive",Integument (skin) phene,yes,yes,SGK3,"serum/glucocorticoid regulated kinase family, member 3",https://www.omia.org/OMIA001279/9615/,https://www.omia.org/gene388252519/,"VBO_0200049, VBO_0201125, VBO_0201195"
35,17028403,17027204,Myoclonus epilepsy of Lafora,Behaviour / neurological phene,yes,yes,NHLRC1,NHL repeat containing E3 ubiquitin protein ligase 1,https://www.omia.org/OMIA000690/9615/,https://www.omia.org/gene26581065/,"VBO_0200126, VBO_0200131, VBO_0200241, VBO_0200338, VBO_0200411, VBO_0201455, VBO_0200938, VBO_0200995, VBO_0201029, VBO_0201051, VBO_0201056"
X,83631540,83897969,"Nephritis, X-linked",Renal / urinary system phene,yes,yes,COL4A5,"collagen, type IV, alpha 5",https://www.omia.org/OMIA001112/9615/,https://www.omia.org/gene403466/,"VBO_0200372, VBO_0200929, VBO_0201174"
18,32244956,32241825,"Severe combined immunodeficiency disease, autosomal, T cell-negative, B cell-negative, NK cell-positive",Immune system phene,yes,yes,RAG1,recombination activating gene 1,https://www.omia.org/OMIA001574/9615/,https://www.omia.org/gene3482170/,VBO_0200555
8,15263403,15261532,Spinal dysraphism,Skeleton phene (incl. short stature & teeth),yes,yes,NKX2-8,NK2 homeobox 8,https://www.omia.org/OMIA000938/9615/,https://www.omia.org/gene388304790/,"VBO_0200017, VBO_0200338, VBO_0200375, VBO_0200427, VBO_0200485, VBO_0200577, VBO_0200610, VBO_0200702, VBO_0200994, VBO_0201061, VBO_0201143, VBO_0201174, VBO_0201401, VBO_0201415"
7,64714403,64463775,"Epidermolysis bullosa, junctionalis, LAMA3-related",Integument (skin) phene,yes,yes,LAMA3,"laminin, alpha 3",https://www.omia.org/OMIA001677/9615/,https://www.omia.org/gene3479814/,VBO_0200574
9,22656504,22661353,"Hyperkeratosis, epidermolytic",Integument (skin) phene,yes,yes,KRT10,"keratin 10, type I",https://www.omia.org/OMIA001415/9615/,https://www.omia.org/gene26593276/,"VBO_0200338, VBO_0200800, VBO_0200945, VBO_0201135"
20,45514972,45502644,"Hypothyroidism, congenital dyshormonogenic, with goiter, SLC5A5-related",Endocrine / exocrine gland phene (incl mammary gland),yes,yes,SLC5A5,"solute carrier family 5 (sodium/iodide cotransporter), member 5",https://www.omia.org/OMIA002174/9615/,https://www.omia.org/gene388250977/,"VBO_0200994, VBO_0201223"
9,4868644,4855717,"Progressive rod-cone degeneration, PRCD-related",Vision / eye phene,yes,yes,PRCD,progressive rod-cone degeneration,https://www.omia.org/OMIA001298/9615/,https://www.omia.org/gene28634284/,"VBO_0200038, VBO_0200046, VBO_0200088, VBO_0200095, VBO_0200097, VBO_0200119, VBO_0200326, VBO_0200338, VBO_0200345, VBO_0200370, VBO_0200486, VBO_0200503, VBO_0200523, VBO_0200610, VBO_0200611, VBO_0200754, VBO_0200793, VBO_0200798, VBO_0200800, VBO_0200814, VBO_0200955, VBO_0200964, VBO_0201048, VBO_0201051, VBO_0201061, VBO_0201067, VBO_0201077, VBO_0201184, VBO_0201237, VBO_0201280, VBO_0201315, VBO_0201317, VBO_0201448"
21,21823670,21739388,"Deafness, bilateral, and vestibular dysfunction, MYO7A-related",Hearing / vestibular / ear phene,yes,yes,MYO7A,myosin VIIA,https://www.omia.org/OMIA002148/9615/,https://www.omia.org/gene388251254/,VBO_0200442
31,38152274,38125566,"Leukocyte adhesion deficiency, type I",Immune system phene,yes,yes,ITGB2,"integrin, beta 2 (complement component 3 receptor 3 and 4 subunit)",https://www.omia.org/OMIA000595/9615/,https://www.omia.org/gene403770/,"VBO_0200700, VBO_0200702, VBO_0200902"
10,1840136,1834457,"Vitamin D-deficiency rickets, type IA",Skeleton phene (incl. short stature & teeth),yes,yes,CYP27B1,"cytochrome P450, family 27, subfamily B, polypeptide 1",https://www.omia.org/OMIA000837/9615/,https://www.omia.org/gene388248469/,"VBO_0201089, VBO_0201160"
18,49090454,49093840,Dermoid sinus,Integument (skin) phene,yes,yes,FGF4 retrogene on CFA12,fibroblast growth factor 4,https://www.omia.org/OMIA000272/9615/,https://www.omia.org/gene3482387/,"VBO_0200361, VBO_0200406, VBO_0201455, VBO_0200712, VBO_0201135, VBO_0201233, VBO_0201348, VBO_0201448"
18,49142011,49147073,Dermoid sinus,Integument (skin) phene,yes,yes,FGF19,fibroblast growth factor 19,https://www.omia.org/OMIA000272/9615/,https://www.omia.org/gene23858819/,"VBO_0200361, VBO_0200406, VBO_0201455, VBO_0200712, VBO_0201135, VBO_0201233, VBO_0201348, VBO_0201448"
18,49057796,49065400,Dermoid sinus,Integument (skin) phene,yes,yes,FGF3,fibroblast growth factor 3,https://www.omia.org/OMIA000272/9615/,https://www.omia.org/gene388306198/,"VBO_0200361, VBO_0200406, VBO_0201455, VBO_0200712, VBO_0201135, VBO_0201233, VBO_0201348, VBO_0201448"
18,49159378,49167844,Dermoid sinus,Integument (skin) phene,yes,yes,ORAOV1,oral cancer overexpressed 1,https://www.omia.org/OMIA000272/9615/,https://www.omia.org/gene388306207/,"VBO_0200361, VBO_0200406, VBO_0201455, VBO_0200712, VBO_0201135, VBO_0201233, VBO_0201348, VBO_0201448"
4,70966694,70991860,Acral mutilation syndrome,Nervous system phene,yes,yes,GDNF,glial cell derived neurotrophic factor,https://www.omia.org/OMIA001514/9615/,https://www.omia.org/gene388253976/,"VBO_0200494, VBO_0200497, VBO_0200548, VBO_0200583, VBO_0200893"
9,19243310,19252910,Alexander disease,Nervous system phene,yes,yes,GFAP,glial fibrillary acidic protein,https://www.omia.org/OMIA001208/9615/,https://www.omia.org/gene388248020/,"VBO_0200131, VBO_0200161, VBO_0200338, VBO_0201455, VBO_0200800, VBO_0201051, VBO_0201061, VBO_0201198"
7,41586514,41569142,"Cardiomyopathy, dilated, LMNA-related",Cardiovascular system phene,yes,yes,LMNA,lamin A/C,https://www.omia.org/OMIA002796/9615/,https://www.omia.org/gene388247742/,VBO_0200964
,,,"Lissencephaly, generic",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA002771/9615/,,"VBO_0200090, VBO_0200702, VBO_0200824, VBO_0200902, VBO_0200994, VBO_0201223, VBO_0201424"
13,20697736,20646614,Periodic Fever Syndrome,Immune system phene,no,yes,HAS2,hyaluronan synthase 2,https://www.omia.org/OMIA001561/9615/,https://www.omia.org/gene3481181/,VBO_0200351
13,19644280,19710517,Periodic Fever Syndrome,Immune system phene,no,yes,MTBP,MDM2 binding protein,https://www.omia.org/OMIA001561/9615/,https://www.omia.org/gene388304307/,VBO_0200351
20,3050338,3048622,"Bernard-Soulier syndrome, type C",Haematopoietic system phene,yes,yes,GP9,glycoprotein IX (platelet),https://www.omia.org/OMIA002207/9615/,https://www.omia.org/gene388304690/,VBO_0200372
9,56220232,56174435,Exercise-induced collapse,Nervous system phene,yes,yes,DNM1,dynamin 1,https://www.omia.org/OMIA001466/9615/,https://www.omia.org/gene3487940/,"VBO_0200193, VBO_0200214, VBO_0200326, VBO_0200397, VBO_0200800, VBO_0200995"
,,,Glucose-6-phosphate dehydrogenase deficiency,Haematopoietic system phene,unknown,yes,,,https://www.omia.org/OMIA000416/9615/,,
1,4873155,4918572,"Methaemoglobinaemia, CYB5A-related",Haematopoietic system phene,yes,yes,CYB5A,cytochrome b5 type A,https://www.omia.org/OMIA002858/9615/,https://www.omia.org/gene398298900/,VBO_0200902
10,23565239,23592996,"Methaemoglobinaemia, CYB5R3-related",Haematopoietic system phene,yes,yes,CYB5R3,cytochrome b5 reductase 3,https://www.omia.org/OMIA002131/9615/,https://www.omia.org/gene388243402/,"VBO_0200046, VBO_0200054, VBO_0200197, VBO_0200338, VBO_0200370, VBO_0200495, VBO_0200902, VBO_0201043, VBO_0201051, VBO_0201125, VBO_0201406"
,,,"Megaoesophagus, generic",Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA000631/9615/,,"VBO_0200351, VBO_0200406, VBO_0200530, VBO_0200611, VBO_0200623, VBO_0200702, VBO_0200800, VBO_0200896, VBO_0200938, VBO_0200987, VBO_0201185, VBO_0201287"
12,58932320,58907909,"Megaoesophagus, MCHR2-related",Digestive / alimentary phene,yes,yes,MCHR2,melanin-concentrating hormone receptor 2,https://www.omia.org/OMIA002716/9615/,https://www.omia.org/gene388199077/,VBO_0200577
,,,"Myelopathy, hereditary",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA002857/9615/,,VBO_0200004
,,,Ocular-skeletal dysplasia (redundant),,unknown,unknown,,,https://www.omia.org/OMIA000301/9615/,,
24,47526060,47541889,Oculoskeletal dysplasia 1,Skeleton phene (incl. short stature & teeth),yes,yes,COL9A3,"collagen, type IX, alpha 3",https://www.omia.org/OMIA001522/9615/,https://www.omia.org/gene26648406/,"VBO_0200800, VBO_0200952"
15,2733779,2748412,Oculoskeletal dysplasia 2,Skeleton phene (incl. short stature & teeth),yes,yes,COL9A2,"collagen, type IX, alpha 2",https://www.omia.org/OMIA001523/9615/,https://www.omia.org/gene3539588/,VBO_0201174
,,,"Osteogenesis imperfecta, generic",Skeleton phene (incl. short stature & teeth),yes,yes,,,https://www.omia.org/OMIA000754/9615/,,"VBO_0200492, VBO_0200523, VBO_0200577"
9,26994434,26978359,"Osteogenesis imperfecta, type III, COL1A1-related",Skeleton phene (incl. short stature & teeth),yes,yes,COL1A1,"collagen, type I, alpha 1",https://www.omia.org/OMIA002126/9615/,https://www.omia.org/gene388199150/,VBO_0200610
33,29648017,29596717,"Skeletal dysplasia 3, PCYT1A-related",Skeleton phene (incl. short stature & teeth),yes,yes,PCYT1A,"phosphate cytidylyltransferase 1, choline, alpha",https://www.omia.org/OMIA002606/9615/,https://www.omia.org/gene388246555/,VBO_0201389
23,46581332,46535240,"Bleeding disorder, P2RY12-related",Haematopoietic system phene,yes,yes,P2RY12,"purinergic receptor P2Y, G-protein coupled, 12",https://www.omia.org/OMIA001564/9615/,https://www.omia.org/gene442958/,VBO_0200631
5,82635528,82626129,"Cataract, early onset, HSF4-related",Vision / eye phene,yes,yes,HSF4,heat shock transcription factor 4,https://www.omia.org/OMIA001758/9615/,https://www.omia.org/gene23863019/,"VBO_0200095, VBO_0200204, VBO_0201455, VBO_0200893, VBO_0201296"
20,43002992,43076845,"Cataract, FYCO1-related",Vision / eye phene,yes,yes,FYCO1,FYVE and coiled-coil domain containing 1,https://www.omia.org/OMIA002536/9615/,https://www.omia.org/gene388245073/,VBO_0201427
,,,"Cataract, generic",Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000168/9615/,,
1,67721690,68305337,"Congenital muscular dystrophy, LAMA2-related",Muscle phene,yes,yes,LAMA2,laminin subunit alpha 2,https://www.omia.org/OMIA002459/9615/,https://www.omia.org/gene388250508/,"VBO_0200713, VBO_0201296"
5,32307523,32299943,Screw tail,Limbs / fins / digit / tail phene,yes,yes,DVL2,dishevelled segment polarity protein 2,https://www.omia.org/OMIA002186/9615/,https://www.omia.org/gene388254162/,"VBO_0200034, VBO_0200054, VBO_0200055, VBO_0200204, VBO_0200450, VBO_0200485, VBO_0201455, VBO_0201089, VBO_0201223, VBO_0201296"
9,19744435,19758300,Thrombasthenia,Haematopoietic system phene,yes,yes,ITGA2B,"integrin, alpha 2b (platelet glycoprotein IIb of IIb/IIIa complex, antigen CD41)",https://www.omia.org/OMIA001000/9615/,https://www.omia.org/gene403789/,"VBO_0200610, VBO_0200629, VBO_0200902, VBO_0200980"
27,2565565,2571930,"Epidermolysis bullosa simplex, KRT5-related",Integument (skin) phene,yes,yes,KRT5,"keratin 5, type II",https://www.omia.org/OMIA002081/9615/,https://www.omia.org/gene389417605/,"VBO_0200290, VBO_0200577"
,,,Syringomyelia,Nervous system phene,no,yes,,,https://www.omia.org/OMIA000965/9615/,,"VBO_0200241, VBO_0200309, VBO_0201455, VBO_0201043, VBO_0201174"
9,49987891,49997435,"Immunodeficiency, CARD9-related",Immune system phene,yes,yes,CARD9,caspase recruitment domain family member 9,https://www.omia.org/OMIA002854/9615/,https://www.omia.org/gene398298895/,VBO_0200896
25,40359046,40389383,Mitochondrial fission encephalopathy,Nervous system phene,yes,yes,MFF,mitochondrial fission factor,https://www.omia.org/OMIA002551/9615/,https://www.omia.org/gene388245644/,VBO_0200253
14,525721,520581,"Necrotising myelopathy, IBA57-related",Nervous system phene,yes,yes,IBA57,"IBA57 homolog, iron-sulfur cluster assembly",https://www.omia.org/OMIA000706/9615/,https://www.omia.org/gene388249199/,VBO_0200932
,,,Multiple ocular defects,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA000733/9615/,,"VBO_0200010, VBO_0200309, VBO_0200442, VBO_0200724, VBO_0200969, VBO_0201077, VBO_0201160"
,,,Nasolacrimal duct obstruction,Vision / eye phene,unknown,yes,,,https://www.omia.org/OMIA002852/9615/,,
,,,Renal dysplasia,Renal / urinary system phene,unknown,yes,,,https://www.omia.org/OMIA001135/9615/,,"VBO_0200131, VBO_0200161, VBO_0200210, VBO_0200267, VBO_0200309, VBO_0200372, VBO_0200522, VBO_0200610, VBO_0200819, VBO_0200932, VBO_0201135, VBO_0201223"
4,73877695,73833571,"Microphthalmia with haematopoietic defects, DNAJC21-related",Vision / eye phene,yes,yes,DNAJC21,DnaJ heat shock protein family (Hsp40) member C21,https://www.omia.org/OMIA002847/9615/,https://www.omia.org/gene398298888/,VBO_0201077
X,122944801,122978966,Verrucous epidermal keratinocytic nevi,Integument (skin) phene,yes,yes,NSDHL,NAD(P) dependent steroid dehydrogenase-like,https://www.omia.org/OMIA002117/9615/,https://www.omia.org/gene388248422/,"VBO_0200068, VBO_0200338, VBO_0200800, VBO_0200902"
,,,"Vaccine-induced immune response, variation in",Immune system phene,no,no,,,https://www.omia.org/OMIA002844/9615/,,
,,,"Tuberculosis, susceptibility/resistance to",Immune system phene,no,yes,,,https://www.omia.org/OMIA001856/9615/,,
1,56009740,56168234,Brachycephaly,Craniofacial phene,no,yes,SMOC2,SPARC related modular calcium binding 2,https://www.omia.org/OMIA001551/9615/,https://www.omia.org/gene388244786/,
32,8172037,8196170,Brachycephaly,Craniofacial phene,no,yes,BMP3,bone morphogenetic protein 3,https://www.omia.org/OMIA001551/9615/,https://www.omia.org/gene388253077/,
5,32307523,32299943,Brachycephaly,Craniofacial phene,no,yes,DVL2,dishevelled segment polarity protein 2,https://www.omia.org/OMIA001551/9615/,https://www.omia.org/gene388254162/,
,,,Vertebral anomalies,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA001046/9615/,,
,,,Atresia ani,Digestive / alimentary phene,unknown,yes,,,https://www.omia.org/OMIA000083/9615/,,
5,63923224,63922271,"Coat colour, extension",Pigmentation phene,yes,no,MC1R,melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor),https://www.omia.org/OMIA001199/9615/,https://www.omia.org/gene489652/,
5,63923224,63922271,"Coat colour, grizzle",Pigmentation phene,yes,no,MC1R,melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor),https://www.omia.org/OMIA001495/9615/,https://www.omia.org/gene489652/,
5,63923224,63922271,"Coat colour, melanistic mask",Pigmentation phene,yes,no,MC1R,melanocortin 1 receptor (alpha melanocyte stimulating hormone receptor),https://www.omia.org/OMIA001590/9615/,https://www.omia.org/gene489652/,
9,21614689,21606902,"Lysosomal storage disease, CNP-related",Lysosomal storage disease,yes,yes,CNP,"2',3'-cyclic nucleotide 3' phosphodiesterase",https://www.omia.org/OMIA002591/9615/,https://www.omia.org/gene388303336/,"VBO_0200427, VBO_0201401"
,,,"Muscle hypertrophy, dysphagia, and gait abnormalities",Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA002839/9615/,,VBO_0201455
,,,Omphalocele,Growth / size / body region phene,unknown,yes,,,https://www.omia.org/OMIA000741/9615/,,
6,42582738,42570893,"Pontocerebellar hypoplasia, AMPD2-related",Nervous system phene,yes,yes,AMPD2,adenosine monophosphate deaminase 2,https://www.omia.org/OMIA002838/9615/,https://www.omia.org/gene398298883/,VBO_0200365
5,82240296,82227854,"Immunodeficiency, CARMIL2-related",Respiratory system phene,yes,yes,CARMIL2,capping protein regulator and myosin 1 linker 2,https://www.omia.org/OMIA002835/9615/,https://www.omia.org/gene398298878/,VBO_0200309
,,,Spinal intradural arachnoid cyst,Nervous system phene,unknown,yes,,,https://www.omia.org/OMIA001923/9615/,,"VBO_0201455, VBO_0201089, VBO_0201143"
,,,"Papillomatosis, cutaneous",Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA001147/9615/,,
,,,Hyperlipoproteinaemia,Homeostasis / metabolism phene,unknown,yes,,,https://www.omia.org/OMIA001210/9615/,,
,,,"Polyneuropathy, generic",Nervous system phene,yes,yes,,,https://www.omia.org/OMIA001292/9615/,,"VBO_0200017, VBO_0200055, VBO_0200193, VBO_0200427, VBO_0200610, VBO_0200638, VBO_0200819, VBO_0200896, VBO_0201113, VBO_0201143"
,,,Afibrinogenaemia or hypofibrinogenaemia,Haematopoietic system phene,yes,yes,,,https://www.omia.org/OMIA000018/9615/,,
,,,"Aortic stenosis, subvalvular",Cardiovascular system phene,unknown,yes,,,https://www.omia.org/OMIA000052/9615/,,
,,,Black hair follicular dysplasia,Integument (skin) phene,unknown,unknown,,,https://www.omia.org/OMIA000110/9615/,,
,,,Central core myopathy,Muscle phene,unknown,yes,,,https://www.omia.org/OMIA000172/9615/,,VBO_0200623
,,,"Chondrodysplasia, generic",Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA000187/9615/,,VBO_0200629
,,,Cryptorchidism,Reproductive system phene,no,yes,,,https://www.omia.org/OMIA000243/9615/,,VBO_0201233
,,,"Deafness, generic",Hearing / vestibular / ear phene,no,yes,,,https://www.omia.org/OMIA000259/9615/,,"VBO_0200088, VBO_0200193, VBO_0200255, VBO_0200298, VBO_0200427, VBO_0200445, VBO_0200486, VBO_0200495, VBO_0200724, VBO_0201421"
,,,Dental abnormalities,Skeleton phene (incl. short stature & teeth),unknown,yes,,,https://www.omia.org/OMIA002583/9615/,,
27,1796819,1791762,"Persistent Mullerian duct syndrome, AMHR2-related",Reproductive system phene,yes,yes,AMHR2,"anti-Mullerian hormone receptor, type II",https://www.omia.org/OMIA002775/9615/,https://www.omia.org/gene3484440/,VBO_0200896
,,,Respiratory distress syndrome,Respiratory system phene,unknown,unknown,,,https://www.omia.org/OMIA000101/9615/,,
29,241975,20665,"Severe combined immunodeficiency disease, autosomal, PRKDC-related",Immune system phene,yes,yes,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide",https://www.omia.org/OMIA000220/9615/,https://www.omia.org/gene474176/,VBO_0200724
9,977032,983475,PCYT2 deficiency,Vision / eye phene,yes,yes,PCYT2,"phosphate cytidylyltransferase 2, ethanolamine",https://www.omia.org/OMIA002728/9615/,https://www.omia.org/gene398298867/,VBO_0201158
,,,Uterine aplasia,Reproductive system phene,unknown,yes,,,https://www.omia.org/OMIA002822/9615/,,
,,,"Mastocytosis, cutaneous",Integument (skin) phene,unknown,yes,,,https://www.omia.org/OMIA002816/9615/,,
31,21669000,21405966,"Alzheimer disease, APP-related",Nervous system phene,yes,yes,APP,amyloid beta precursor protein,https://www.omia.org/OMIA002538/9615/,https://www.omia.org/gene398298859/,
